name,page,category,tags,url,pageStatus
Portuguese»Cofree Cake,394,Desserts,,https://archive.org/details/cu31924000722862/page/n463,verified
Puff Paste with Lemon Cream,395,Basics,,https://archive.org/details/cu31924000722862/page/n464,verified
Punch Layer Cake,377,Desserts,,https://archive.org/details/cu31924000722862/page/n446,verified
Ribbon Cake,389,Desserts,,https://archive.org/details/cu31924000722862/page/n458,verified
Rice Cake,393,Desserts,,https://archive.org/details/cu31924000722862/page/n462,verified
Rice and Lemon Cake,385,Desserts,,https://archive.org/details/cu31924000722862/page/n454,verified
Roll Cake,400,Desserts,,https://archive.org/details/cu31924000722862/page/n469,verified
Saarbruck Puff Paste,373,Basics,,https://archive.org/details/cu31924000722862/page/n442,verified
Sand Cake,390,Desserts,,https://archive.org/details/cu31924000722862/page/n459,verified
Sextons Cake,394,Desserts,,https://archive.org/details/cu31924000722862/page/n463,verified
Silesiari Cheese Cake,398,Desserts,,https://archive.org/details/cu31924000722862/page/n467,verified
Spice Cake,381,Desserts,,https://archive.org/details/cu31924000722862/page/n450,verified
Suabian Cake,382,Desserts,,https://archive.org/details/cu31924000722862/page/n451,verified
Sweet Cake (Rodon Kuchen),399,Desserts,,https://archive.org/details/cu31924000722862/page/n468,verified
Swiss Cream Cake,381,Desserts,,https://archive.org/details/cu31924000722862/page/n450,verified
Vienna Cake,377,Desserts,,https://archive.org/details/cu31924000722862/page/n446,verified
Sugar Cake,396,Desserts,,https://archive.org/details/cu31924000722862/page/n465,verified
Westphalian Cake,897,Desserts,,https://archive.org/details/cu31924000722862,unverified
Wellington Cake,382,Desserts,,https://archive.org/details/cu31924000722862/page/n451,verified
Almond Cakes,404,Desserts,,https://archive.org/details/cu31924000722862/page/n473,verified
Almond Drop Cakes s,403,Desserts,,https://archive.org/details/cu31924000722862/page/n472,verified
Anise Cake,407,Desserts,,https://archive.org/details/cu31924000722862/page/n476,verified
Ap'ple Cake,401,Desserts,,https://archive.org/details/cu31924000722862/page/n470,verified
Apple Slices baked in Butter or Lard,414,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n483,verified
Baked Wheat Loaf,413,Breads,,https://archive.org/details/cu31924000722862/page/n482,verified
Basil Honey Jumbles,407,Desserts,,https://archive.org/details/cu31924000722862/page/n476,verified
Berlin Pancakes,411,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n480,verified
Brunswick Cakes (Prillken),412,Desserts,,https://archive.org/details/cu31924000722862/page/n481,verified
Butter Kings,412,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n481,verified
Cherry Bread,414,Breads,,https://archive.org/details/cu31924000722862/page/n483,verified
Coffee Pretzels,408,Drinks,,https://archive.org/details/cu31924000722862/page/n477,verified
Cinnamon Rolls or Waflles,409,Breads,,https://archive.org/details/cu31924000722862/page/n478,verified
Doughnuts,412,Desserts,,https://archive.org/details/cu31924000722862/page/n481,verified
Filled Bread,413,Breads,,https://archive.org/details/cu31924000722862/page/n482,verified
Fruit Tarts,401,Desserts,,https://archive.org/details/cu31924000722862/page/n470,verified
German Waffles,410,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n479,verified
Hohenzollern Cakes,404,Desserts,,https://archive.org/details/cu31924000722862/page/n473,verified
Honey Cakes,408,Desserts,,https://archive.org/details/cu31924000722862/page/n477,verified
Kisses,405,Desserts,,https://archive.org/details/cu31924000722862/page/n474,verified
Marshall Tarts,401,Desserts,,https://archive.org/details/cu31924000722862/page/n470,verified
Milan Tarts,402,Desserts,,https://archive.org/details/cu31924000722862/page/n471,verified
New Years Cake,409,Desserts,,https://archive.org/details/cu31924000722862/page/n478,verified
Nice Almond Cakes,409,Desserts,,https://archive.org/details/cu31924000722862/page/n478,verified
Nice Anise Cake,402,Desserts,,https://archive.org/details/cu31924000722862/page/n471,verified
Silesian Farina Cakes,413,Desserts,,https://archive.org/details/cu31924000722862/page/n482,verified
Small Cracners (Zwieback),408,Breads,,https://archive.org/details/cu31924000722862/page/n477,verified
Small Cream Cakes,408,Desserts,,https://archive.org/details/cu31924000722862/page/n477,verified
Snow Balls,412,Sides,,https://archive.org/details/cu31924000722862/page/n481,verified
Spiced Drop Cakes,403,Desserts,,https://archive.org/details/cu31924000722862/page/n472,verified
Spiced Macaroons,406,Desserts,,https://archive.org/details/cu31924000722862/page/n475,verified
Sugar Drop Cakes,403,Desserts,,https://archive.org/details/cu31924000722862/page/n472,verified
Sweet Macaroons,405,Desserts,,https://archive.org/details/cu31924000722862/page/n474,verified
Swiss Chocolate Bread,402,Breads,,https://archive.org/details/cu31924000722862/page/n471,verified
Swiss Filled Cakes,401,Desserts,,https://archive.org/details/cu31924000722862/page/n470,verified
Swiss Rolls,413,Breads,,https://archive.org/details/cu31924000722862/page/n482,verified
Yeast Cake,401,Desserts,,https://archive.org/details/cu31924000722862/page/n470,verified
"Pears, pickled",429,Desserts,,https://archive.org/details/cu31924000722862/page/n498,verified
Pineapple Peel Juice,423,Desserts,,https://archive.org/details/cu31924000722862/page/n492,verified
Mixed Fruits in Brandy,424,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n493,verified
Raspberry Jelly,421,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n490,verified
Raspberry Marmalade,421,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n490,verified
Raspberry Preserves,421,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n490,verified
Raspberry Vinegar,421,Desserts,,https://archive.org/details/cu31924000722862/page/n490,verified
Rules to be observed in preserving Fruits,416,Desserts,,https://archive.org/details/cu31924000722862/page/n485,verified
Strawberry Juice for Invalids,420,Desserts,,https://archive.org/details/cu31924000722862/page/n489,verified
Strawberry Marmalade,420,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n489,verified
Currant Juice,419,Desserts,,https://archive.org/details/cu31924000722862/page/n488,verified
Sweet Black Cherries in Vinegar and Sugar forCompot or Cherry Cake,427,Desserts,,https://archive.org/details/cu31924000722862/page/n496,verified
"Cucumbers, Russian",432,Sides,,https://archive.org/details/cu31924000722862/page/n501,verified
"Cucumber Salad, preserved",433,Salads,,https://archive.org/details/cu31924000722862/page/n502,verified
"Eschalots and Onions, pickled",430,Sides,,https://archive.org/details/cu31924000722862/page/n499,verified
"Green Peas, dried .'",435,Sides,,https://archive.org/details/cu31924000722862/page/n504,verified
"Green Peas, salted",435,Sides,,https://archive.org/details/cu31924000722862/page/n504,verified
"Mushrooms, pickled",431,Sides,,https://archive.org/details/cu31924000722862/page/n500,verified
"Mushrooms, preserved",430,Sides,,https://archive.org/details/cu31924000722862/page/n499,verified
Mustard Pickles,433,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n502,verified
"Pickles, Russian boiled",432,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n501,verified
"Red Cabbage, pickled",429,Sides,,https://archive.org/details/cu31924000722862/page/n498,verified
Salad Beans in Brine,437,Salads,,https://archive.org/details/cu31924000722862/page/n506,verified
"Salad Beans, drieJ",438,Salads,,https://archive.org/details/cu31924000722862/page/n507,verified
Salad Beans in Vinegar,437,Salads,,https://archive.org/details/cu31924000722862/page/n506,verified
"Small Salad Beans, salted",436,Salads,,https://archive.org/details/cu31924000722862/page/n505,verified
Small Vinegar Pickles,431,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n500,verified
String Beans salted after parboiling,436,Sides,,https://archive.org/details/cu31924000722862/page/n505,verified
"String Beans, salted",436,Sides,,https://archive.org/details/cu31924000722862/page/n505,verified
White Cabbage,437,Sides,,https://archive.org/details/cu31924000722862/page/n506,verified
Bread Water for invalids,450,Breads,,https://archive.org/details/cu31924000722862/page/n519,verified
Lemonade for the sick,449,Drinks,,https://archive.org/details/cu31924000722862/page/n518,verified
Nectar Sherbet with Champagne,449,Desserts,,https://archive.org/details/cu31924000722862/page/n518,verified
Oatmeal Gruel for the sick,450,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n519,verified
Orange cup,446,Desserts,,https://archive.org/details/cu31924000722862/page/n515,verified
Orange Sherbet,449,Desserts,,https://archive.org/details/cu31924000722862/page/n518,verified
Bremen Pinkel Sausage,454,Mains,,https://archive.org/details/cu31924000722862/page/n523,verified
Pork Rolls in Jellv,455,Breads,,https://archive.org/details/cu31924000722862/page/n524,verified
"Bolls, Sour Beef",455,Mains,,https://archive.org/details/cu31924000722862/page/n524,verified
Smoked Breast of Goose,458,Mains,,https://archive.org/details/cu31924000722862/page/n527,verified
"Spare Ribs, jellied",457,Mains,,https://archive.org/details/cu31924000722862/page/n526,verified
Currant Vinegar,462,Desserts,,https://archive.org/details/cu31924000722862/page/n531,verified
Currant Wine,460,Desserts,,https://archive.org/details/cu31924000722862/page/n529,verified
Fruit Vinegar a Gooseberry Wine,461,Desserts,,https://archive.org/details/cu31924000722862/page/n530,verified
"Huckleberry Wine S Sugar Vinegar W Wine, Apple Cider",461,Desserts,,https://archive.org/details/cu31924000722862/page/n530,verified
Canned Tomato Soup,465,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n534,verified
Chicken Soup,464,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n533,verified
Clam Chowder,463,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n532,verified
Corn Chowder,464,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n533,verified
Fish Soup,464,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n533,verified
Lobster Chowder,463,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n532,verified
Milk Soup,465,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n534,verified
Mixed Vegetable Soup,465,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n534,verified
Mock Turtle Soup . ',464,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n533,verified
Oyster Soup,463,Soups & Stews,,https://archive.org/details/cu31924000722862/page/n532,verified
"Beans, baked",467,Sides,,https://archive.org/details/cu31924000722862/page/n536,verified
Cauliflower with white Sauce,466,Sides,,https://archive.org/details/cu31924000722862/page/n535,verified
Potato Croquettes,466,Sides,,https://archive.org/details/cu31924000722862/page/n535,verified
"Beef Liver, fried",474,Mains,,https://archive.org/details/cu31924000722862/page/n543,verified
Beefsteak Rolls,473,Breads,,https://archive.org/details/cu31924000722862/page/n542,verified
"Kidneys, stewed",471,Mains,,https://archive.org/details/cu31924000722862/page/n540,verified
Potted Ham,475,Mains,,https://archive.org/details/cu31924000722862/page/n544,verified
"Spare Ribs, roasted",476,Mains,,https://archive.org/details/cu31924000722862/page/n545,verified
Yorkshire Pudding,474,Sides,,https://archive.org/details/cu31924000722862/page/n543,verified
Codfish Balls,478,Mains,,https://archive.org/details/cu31924000722862/page/n547,verified
"Codfish, baked",478,Mains,,https://archive.org/details/cu31924000722862/page/n547,verified
"Codfish, stewed",478,Mains,,https://archive.org/details/cu31924000722862/page/n547,verified
"Fish, baked",479,Mains,,https://archive.org/details/cu31924000722862/page/n548,verified
"Fish, potted",478,Mains,,https://archive.org/details/cu31924000722862/page/n547,verified
"Halibut, baked",477,Mains,,https://archive.org/details/cu31924000722862/page/n546,verified
"White Fish, baked",477,Mains,,https://archive.org/details/cu31924000722862/page/n546,verified
Clam Fritters,481,Sides,,https://archive.org/details/cu31924000722862/page/n550,verified
"Crabs, deviled",480,Mains,,https://archive.org/details/cu31924000722862/page/n549,verified
Crab Pie,480,Mains,,https://archive.org/details/cu31924000722862/page/n549,verified
Lobster Croquettes,480,Sides,,https://archive.org/details/cu31924000722862/page/n549,verified
"Oysters, Boston fried",481,Mains,,https://archive.org/details/cu31924000722862/page/n550,verified
Chicken Croquettes,483,Sides,,https://archive.org/details/cu31924000722862/page/n552,verified
Chicken Fatties,488,Mains,,https://archive.org/details/cu31924000722862/page/n557,verified
Chicken Pot-Pie,483,Mains,,https://archive.org/details/cu31924000722862/page/n552,verified
Chicken Fricassee,482,Mains,,https://archive.org/details/cu31924000722862/page/n551,verified
Dressing or stuffing for Fowls,481,Basics,,https://archive.org/details/cu31924000722862/page/n550,verified
"Turkey, boned",482,Mains,,https://archive.org/details/cu31924000722862/page/n551,verified
Turkey Scallop,482,Mains,,https://archive.org/details/cu31924000722862/page/n551,verified
Corn Dodgers,487,Sides,,https://archive.org/details/cu31924000722862/page/n556,verified
Graham Bread,485,Breads,,https://archive.org/details/cu31924000722862/page/n554,verified
Graham Gems,488,Breads,,https://archive.org/details/cu31924000722862/page/n557,verified
Graham Muffins,488,Breads,,https://archive.org/details/cu31924000722862/page/n557,verified
"Toast,'buttered",485,Breads,,https://archive.org/details/cu31924000722862/page/n554,verified
White Hominy or Grits,488,Breakfast & Brunch,,https://archive.org/details/cu31924000722862/page/n557,verified
"Cakes, Cookies, etc. Apple and Lemon Filling Angel Cake",498,Desserts,,https://archive.org/details/cu31924000722862/page/n567,verified
Black Cake,492,Desserts,,https://archive.org/details/cu31924000722862/page/n561,verified
Delicate Cake,491,Desserts,,https://archive.org/details/cu31924000722862/page/n560,verified
Drop Cakes,495,Desserts,,https://archive.org/details/cu31924000722862/page/n564,verified
Drop Cookies,494,Desserts,,https://archive.org/details/cu31924000722862/page/n563,verified
Cookies,497,Desserts,,https://archive.org/details/cu31924000722862/page/n566,verified
Fig Cake,491,Desserts,,https://archive.org/details/cu31924000722862/page/n560,verified
Fig Filling,491,Desserts,,https://archive.org/details/cu31924000722862/page/n560,verified
"Frosting, boiled",497,Desserts,,https://archive.org/details/cu31924000722862/page/n566,verified
Fruit Ginger Cakes,496,Desserts,,https://archive.org/details/cu31924000722862/page/n565,verified
Fruit Pound Cake,489,Desserts,,https://archive.org/details/cu31924000722862/page/n558,verified
Ginger Snaps,497,Desserts,,https://archive.org/details/cu31924000722862/page/n566,verified
Gold Cake,491,Desserts,,https://archive.org/details/cu31924000722862/page/n560,verified
Hickory-nut Cake,490,Desserts,,https://archive.org/details/cu31924000722862/page/n559,verified
Jelly for filling Jumbles,492,Desserts,,https://archive.org/details/cu31924000722862/page/n561,verified
Lady Fingers,495,Desserts,,https://archive.org/details/cu31924000722862/page/n564,verified
Apples baked whole,501,Desserts,,https://archive.org/details/cu31924000722862/page/n570,verified
Apple Dumplings,501,Desserts,,https://archive.org/details/cu31924000722862/page/n570,verified
"Apple Dumplings, boiled",500,Desserts,,https://archive.org/details/cu31924000722862/page/n569,verified
"Apple Pudding, baked",501,Desserts,,https://archive.org/details/cu31924000722862/page/n570,verified
"Cornmeal Pudding, boiled",500,Desserts,,https://archive.org/details/cu31924000722862/page/n569,verified
Cranberry Puffs,503,Desserts,,https://archive.org/details/cu31924000722862/page/n572,verified
Fig Pudding,503,Desserts,,https://archive.org/details/cu31924000722862/page/n572,verified
Fruit Dumplings,501,Desserts,,https://archive.org/details/cu31924000722862/page/n570,verified
Lemon Pie,501,Desserts,,https://archive.org/details/cu31924000722862/page/n570,verified
Mincemeat Pie,499,Desserts,,https://archive.org/details/cu31924000722862/page/n568,verified
Peach Cobbler,503,Desserts,,https://archive.org/details/cu31924000722862/page/n572,verified
Apple Jelly,506,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n575,verified
"Cauliflower, pickled",512,Sides,,https://archive.org/details/cu31924000722862/page/n581,verified
Currant Jelly,504,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n573,verified
Ginger Pears,509,Desserts,,https://archive.org/details/cu31924000722862/page/n578,verified
Grape Jelly,511,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n580,verified
Grape Preserves,509,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n578,verified
Grape Sherbet,510,Desserts,,https://archive.org/details/cu31924000722862/page/n579,verified
"Grapes, spiced",510,Desserts,,https://archive.org/details/cu31924000722862/page/n579,verified
"Green Gages, canned",510,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n579,verified
Pieplant Butter,505,Sauces & Condiments,,https://archive.org/details/cu31924000722862/page/n574,verified
"Pineapple, preserved",507,Desserts,,https://archive.org/details/cu31924000722862/page/n576,verified
"Pumpkin, canned",505,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n574,verified
Quince and Citron Preserves,505,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n574,verified
Quince Jelly,504,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n573,verified
"Tomato, Catsup",504,Sides,,https://archive.org/details/cu31924000722862/page/n573,verified
"Tomatoes, preserved",508,Sides,,https://archive.org/details/cu31924000722862/page/n577,verified
"Walnutsor Butternuts, pickled",511,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n580,verified
Watermelon Preserves,505,Preserves & Pickles,,https://archive.org/details/cu31924000722862/page/n574,verified
Chocolate Caramels,515,Desserts,,https://archive.org/details/cu31924000722862/page/n584,verified
Lemon Taffy,515,Desserts,,https://archive.org/details/cu31924000722862/page/n584,verified
Maple Cream,515,Desserts,,https://archive.org/details/cu31924000722862/page/n584,verified
Molasses Candy,514,Desserts,,https://archive.org/details/cu31924000722862/page/n583,verified
